Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
0,0.7328635226368463,1.0081376330410097,0.6659711281149833,0.7328635226368463,1.0081376330410097,0.6659711281149833,0.01
1,0.9021481900804442,0.8365074712223359,0.8607867013789073,1.6350117127172945,1.8446451042633472,1.5267578294938908,0.01
2,0.9823587972501661,0.7514345162375764,0.9182171442336882,2.6173705099674587,2.5960796205009227,2.4449749737275837,0.01
3,1.0395883181790813,0.685599521471849,1.0073330873634565,3.656958828146542,3.2816791419727678,3.452308061091043,0.01
4,1.0955844567327029,0.6196994222685246,1.12955344214761,4.752543284879241,3.9013785642412917,4.581861503238647,0.01
5,1.2576296050723694,0.5861145057811982,1.2672987082048235,6.010172889951601,4.487493070022504,5.849160211443462,0.01
6,1.2595969079204363,0.568606593365499,1.333416080170481,7.269769797872043,5.0560996633879896,7.182576291613915,0.01
7,1.271183171456747,0.5430350617768966,1.2746677571918912,8.540952969328783,5.599134725164897,8.457244048805812,0.01
8,1.2743729354205908,0.5272707472915031,1.2555641364323793,9.815325904749386,6.126405472456401,9.71280818523822,0.01
9,1.2522288110754594,0.5352739453408694,1.2455819825676961,11.06755471582482,6.661679417797265,10.958390167805899,0.01
10,1.3503337279284882,0.567634642150934,1.3555428904612576,12.417888443753311,7.229314059948191,12.313933058267152,0.01
11,1.3341444053455334,0.571731354595814,1.3042766989057866,13.75203284909886,7.801045414544016,13.618209757172979,0.01
12,1.3285424791968736,0.5648229640957741,1.3338382533854662,15.08057532829573,8.365868378639771,14.95204801055843,0.01
13,1.3241056463374827,0.5576507531573283,1.3556731433259983,16.40468097463323,8.923519131797109,16.307721153884412,0.01
14,1.3106572670101817,0.558303447336835,1.3074768816788338,17.715338241643384,9.48182257913395,17.615198035563225,0.01
15,1.3912140144133176,0.6140953978741149,1.3619065933980103,19.106552256056748,10.095917977008066,18.977104628961285,0.01
16,1.3734206792562904,0.6196064102293136,1.368508295165013,20.47997293531305,10.71552438723736,20.34561292412625,0.01
17,1.343508086791619,0.6376523117807822,1.3692958637905541,21.82348102210467,11.353176699018173,21.714908787916794,0.01
18,1.357406982674139,0.6123338925137365,1.3547968353695155,23.180888004778804,11.965510591531894,23.069705623286282,0.01
19,1.3420985483621892,0.6143928854686339,1.3702086558632347,24.52298655314093,12.57990347700056,24.43991427914954,0.01
20,1.4120954057924866,0.6883664543311402,1.4110481182579073,25.935081958933367,13.268269931331648,25.850962397407482,0.01
21,1.4077404869979895,0.6771280801434159,1.416963022536718,27.34282244593144,13.94539801147507,27.26792541994424,0.01
22,1.3997845755356126,0.6696341840005381,1.3919719647248423,28.742607021467073,14.615032195475637,28.659897384669037,0.01
23,1.3779612908048327,0.6749002073531949,1.380927307599667,30.120568312271853,15.289932402828788,30.040824692268743,0.01
24,1.3962542679778251,0.6399118074052871,1.394287428352304,31.51682258024966,15.929844210234087,31.435112120620968,0.01
25,1.466738882675858,0.7129559163200532,1.5015092356756965,32.983561462925586,16.642800126554153,32.93662135629674,0.01
26,1.4750776102536973,0.6869246019179078,1.4776260793383933,34.458639073179334,17.32972472847206,34.414247435635154,0.01
27,1.474554422278245,0.6704048036917551,1.4605215992369918,35.93319349545746,18.00012953216383,35.87476903487216,0.01
28,1.486617893504835,0.6380329504844772,1.5144583569305767,37.419811388962316,18.638162482648337,37.38922739180265,0.01
29,1.4684372015279725,0.6295307536929113,1.4494153659961244,38.88824859049022,19.267693236341206,38.838642757798794,0.01
0,0.7405712306671289,1.0216393474237853,0.7604388966857394,0.7405712306671289,1.0216393474237853,0.7604388966857394,0.05
1,0.894264948764253,0.8641947453856936,0.8749375112054643,1.634836179431384,1.8858340928094783,1.6353764078912023,0.05
2,0.9783399590571286,0.7742476678772298,0.9716319060931553,2.6131761384885044,2.6600817606867104,2.6070083139843656,0.05
3,1.0599982088778819,0.683990078623611,1.044203672655276,3.673174347366384,3.344071839310321,3.651211986639649,0.05
4,1.1112009851635756,0.6226793524892068,1.094843382572922,4.784375332529961,3.9667511917995233,4.746055369212564,0.05
5,1.2735784778973163,0.5877959459201308,1.2740150489517204,6.057953810427286,4.554547137719654,6.020070418164274,0.05
6,1.2919599454529118,0.5547300628785454,1.2614594152226488,7.349913755880195,5.109277200598186,7.2815298333869105,0.05
7,1.2744091456456141,0.5576872136519012,1.2693026302777748,8.624322901525808,5.666964414250097,8.550832463664705,0.05
8,1.2802302533682637,0.5382583654757838,1.2880795119008701,9.904553154894069,6.20522277972586,9.838911975565562,0.05
9,1.2730001141871623,0.5329364340887681,1.28845530034303,11.177553269081242,6.738159213814652,11.127367275908599,0.05
10,1.3815756201305638,0.5547296243467942,1.3603719657004583,12.559128889211788,7.292888838161455,12.487739241609058,0.05
11,1.3582773353349162,0.5655898125523933,1.3506682581875031,13.917406224546692,7.858478650713858,13.838407499796546,0.05
12,1.3409744257384464,0.5719630793879434,1.3531871919185694,15.258380650285183,8.430441730101773,15.191594691715123,0.05
13,1.3151836538280564,0.5864580028774985,1.2847561992245196,16.57356430411324,9.01689973297928,16.476350890939653,0.05
14,1.3153248314667625,0.5765470600999008,1.2811444146566708,17.88888913557997,9.593446793079192,17.75749530559634,0.05
15,1.3865884374333362,0.643006756229095,1.3560590551681477,19.275477573013315,10.236453549308274,19.11355436076447,0.05
16,1.378314862137649,0.6388459992762612,1.4096368980629277,20.653792435150926,10.875299548584556,20.523191258827413,0.05
17,1.3724174530344309,0.6310813915886481,1.3815182342173467,22.026209888185367,11.506380940173198,21.9047094930447,0.05
