Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
13,1.2778141422355076,0.0,1.2649999012154218,20.848636262454566,0.0,20.719533393038613,0.2
14,1.2556276551587284,0.0,1.3147695640460157,22.104263917613277,0.0,22.034302957084613,0.2
15,1.231434802109808,0.0,1.23651641152538,23.335698719723048,0.0,23.270819368609963,0.2
16,1.20766867792523,0.0,1.2522516990422554,24.54336739764836,0.0,24.523071067652225,0.2
17,1.1860501378879031,0.0,1.2209024949781948,25.729417535536196,0.0,25.743973562630384,0.2
18,1.164012607884166,0.0,1.1487384127277525,26.893430143420385,0.0,26.892711975358164,0.2
19,1.1428290050697416,0.0,1.143376304633809,28.03625914849015,0.0,28.036088279991933,0.2
20,1.122572279086754,0.0,1.121192572782018,29.1588314275769,0.0,29.157280852774,0.2
21,1.1018406186524166,0.0,1.1189304631439905,30.260672046229264,0.0,30.276211315917973,0.2
22,1.0820142064608067,0.0,1.0714651463009006,31.342686252690125,0.0,31.347676462218896,0.2
23,1.0605461365592899,0.0,1.0719475933160416,32.403232389249325,0.0,32.41962405553495,0.2
24,1.0382478166708964,0.0,1.015537922500498,33.441480205920264,0.0,33.43516197803539,0.2
25,1.016380347658495,0.0,0.9747584265641693,34.45786055357876,0.0,34.40992040459952,0.2
26,0.9942615385520815,0.0,1.044205920432751,35.45212209213079,0.0,35.45412632503229,0.2
27,0.9729218353296184,0.0,0.929651005870612,36.42504392746046,0.0,36.3837773309029,0.2
28,0.9507359209379641,0.0,0.9423416231031734,37.37577984839845,0.0,37.32611895400601,0.2
29,0.9289094099261117,0.0,0.8958471209632166,38.30468925832455,0.0,38.22196607496925,0.2
0,1.8498399265664043,0.0,1.8217295038819055,1.8498399265664043,0.0,1.8217295038819055,0.5
1,1.7147334756975097,0.0,1.6671031158439606,3.564573402263916,0.0,3.488832619725903,0.5
2,1.6365073994980157,0.0,1.603156679478721,5.201080801761921,0.0,5.091989299204618,0.5
3,1.5760517639255063,0.0,1.6017271495717222,6.777132565687441,0.0,6.6937164487763265,0.5
4,1.5309773921440122,0.0,1.5274749476822205,8.308109957831435,0.0,8.221191396458568,0.5
5,1.4909776982854799,0.0,1.5156570503059672,9.799087656116939,0.0,9.736848446764531,0.5
6,1.4546430064017213,0.0,1.456065607442096,11.253730662518656,0.0,11.192914054206634,0.5
7,1.4216863421441495,0.0,1.3839324439280178,12.675417004662805,0.0,12.57684649813465,0.5
8,1.3908790535337774,0.0,1.3721930217500742,14.06629605819661,0.0,13.949039519884716,0.5
9,1.3614320007224079,0.0,1.3702780525071134,15.427728058919,0.0,15.319317572391821,0.5
10,1.3332995830288452,0.0,1.3433688117405425,16.761027641947848,0.0,16.662686384132353,0.5
11,1.3072337164696282,0.0,1.30384469800545,18.068261358417427,0.0,17.96653108213783,0.5
12,1.2821053161425002,0.0,1.3447236788998171,19.35036667455995,0.0,19.311254761037638,0.5
13,1.2580524757777953,0.0,1.2693224819234166,20.60841915033774,0.0,20.58057724296103,0.5
14,1.233992693566993,0.0,1.2045684089655375,21.84241184390477,0.0,21.785145651926566,0.5
15,1.211826321828297,0.0,1.212127625373495,23.054238165733032,0.0,22.997273277300067,0.5
16,1.1898483773353024,0.0,1.161466895791675,24.244086543068338,0.0,24.158740173091758,0.5
17,1.1669887619118218,0.0,1.1251175473325072,25.41107530498015,0.0,25.28385772042421,0.5
18,1.1460993900730225,0.0,1.0906668081154571,26.557174695053195,0.0,26.37452452853969,0.5
19,1.1248878839295535,0.0,1.093243529991698,27.682062578982737,0.0,27.467768058531416,0.5
20,1.103288188295689,0.0,1.1259847635692466,28.78535076727843,0.0,28.593752822100633,0.5
21,1.0823489573344953,0.0,1.060967735325208,29.86769972461292,0.0,29.654720557425822,0.5
22,1.0609529473255392,0.0,1.0701264002791187,30.92865267193845,0.0,30.72484695770488,0.5
23,1.0413325053233515,0.0,1.0537912966242813,31.969985177261837,0.0,31.778638254329227,0.5
24,1.0198687659143302,0.0,0.9728097585108959,32.98985394317616,0.0,32.751448012840164,0.5
25,0.9983506128794976,0.0,1.0001307324100865,33.98820455605569,0.0,33.751578745250214,0.5
26,0.9759398554434041,0.0,0.9677530758489451,34.96414441149905,0.0,34.71933182109919,0.5
