Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
0,1.2737590092557756,0.7425247983816309,1.3024401234020324,1.2737590092557756,0.7425247983816309,1.3024401234020324,0.01
1,1.2397324256966409,0.7672089181570703,1.2041786799098488,2.513491434952416,1.5097337165387006,2.506618803311884,0.01
2,1.2491782632675792,0.7474256663989608,1.2908533493452368,3.76266969822,2.257159382937662,3.7974721526571202,0.01
3,1.2745240224239467,0.7129519822316718,1.314909825441072,5.0371937206439386,2.970111365169334,5.112381978098188,0.01
4,1.2978355634845897,0.6757015758976828,1.3113838857813442,6.335029284128528,3.645812941067014,6.423765863879539,0.01
5,1.313252034494183,0.6473881926451396,1.2606366136808762,7.648281318622702,4.293201133712162,7.684402477560412,0.01
6,1.3110991832785315,0.6322116298689733,1.2838839806194484,8.95938050190125,4.925412763581139,8.968286458179865,0.01
7,1.3315729483236645,0.5977882893364155,1.3346050402457397,10.290953450224896,5.523201052917551,10.3028914984256,0.01
8,1.3269306990672736,0.5884114686986802,1.2931800388106656,11.617884149292173,6.111612521616221,11.59607153723626,0.01
9,1.3562957363295143,0.543598686903175,1.3559082295329314,12.974179885621702,6.655211208519396,12.95197976676918,0.01
10,1.3274802768929854,0.5550058156055482,1.3639425802246206,14.301660162514668,7.21021702412494,14.3159223469938,0.01
11,1.3319818364002494,0.5384732141519679,1.3423096982604172,15.633641998914925,7.748690238276923,15.65823204525422,0.01
12,1.3432652108587493,0.5141688039420855,1.3704486991764533,16.97690720977369,8.262859042219002,17.028680744430652,0.01
13,1.3456055100753885,0.5004417434345215,1.3642127258607202,18.32251271984909,8.76330078565353,18.3928934702914,0.01
14,1.3261840376357314,0.5040200961164447,1.284378226403876,19.648696757484785,9.26732088176997,19.677271696695254,0.01
15,1.339243125068644,0.47712308343677806,1.3644323538741294,20.987939882553423,9.744443965206752,21.041704050569415,0.01
16,1.3126982709765214,0.48910356542419864,1.3605736088077862,22.300638153529977,10.233547530630942,22.40227765937718,0.01
17,1.3226068679222014,0.4670837788396361,1.3153482120617181,23.62324502145216,10.700631309470582,23.71762587143891,0.01
18,1.291057660123511,0.48248906913942363,1.3211042529260095,24.91430268157563,11.183120378610012,25.03873012436495,0.01
19,1.3005074038201032,0.45935370252652946,1.3287712991872385,26.214810085395783,11.642474081136541,26.3675014235522,0.01
20,1.2890509943440058,0.45518307766476,1.2299123217041847,27.503861079739753,12.097657158801303,27.597413745256375,0.01
21,1.2667372882864638,0.4615760329325665,1.2217540540058236,28.77059836802627,12.559233191733874,28.819167799262164,0.01
22,1.2500908649378906,0.46253789111956384,1.257390392340575,30.020689232964155,13.021771082853421,30.076558191602746,0.01
23,1.2508604306199131,0.4491442718757092,1.2901417450906367,31.27154966358406,13.470915354729136,31.366699936693337,0.01
24,1.2371088181355392,0.44743132466623997,1.2017181572742435,32.508658481719586,13.918346679395377,32.568418093967615,0.01
25,1.2127734448707441,0.45486705205302946,1.2849503009151633,33.72143192659032,14.37321373144842,33.85336839488277,0.01
26,1.1896879511985632,0.46114774584270163,1.1754915411912301,34.91111987778894,14.8343614772911,35.028859936073964,0.01
27,1.2034399885108664,0.4344778204810491,1.2026896956333855,36.114559866299736,15.268839297772162,36.23154963170738,0.01
28,1.1684139421878172,0.4508961635404746,1.1899042542367215,37.28297380848754,15.719735461312627,37.421453885944096,0.01
29,1.1598435163892356,0.44357396325272214,1.156414075089086,38.44281732487682,16.163309424565348,38.577867961033206,0.01
0,1.2518314390549619,0.7740708277734136,1.2411007587945433,1.2518314390549619,0.7740708277734136,1.2411007587945433,0.05
1,1.2517818584904643,0.7624979182706741,1.2923363361908,2.5036132975454284,1.5365687460440849,2.533437094985347,0.05
2,1.3063552987474518,0.6969852382947517,1.389205191071003,3.8099685962928773,2.233553984338837,3.9226422860563517,0.05
3,1.2952910193953122,0.6958071928505034,1.2709335791542944,5.105259615688192,2.9293611771893353,5.19357586521064,0.05
4,1.311371922171725,0.6637494421591487,1.349533194072324,6.416631537859915,3.5931106193484887,6.543109059282964,0.05
5,1.3025985765271622,0.6578554917322749,1.2657909854502667,7.719230114387075,4.250966111080764,7.808900044733233,0.05
6,1.3236512399782256,0.6177321549975165,1.248486484619188,9.04288135436531,4.868698266078283,9.057386529352415,0.05
7,1.3417426772578607,0.5856944838312026,1.331391707248544,10.38462403162317,5.454392749909486,10.388778236600963,0.05
8,1.3508387911342854,0.5610796401886854,1.2813168424227417,11.735462822757468,6.015472390098176,11.670095079023696,0.05
9,1.3544945360458043,0.5433231641247991,1.3759008808708704,13.089957358803263,6.558795554222956,13.045995959894562,0.05
10,1.3604348203827656,0.5236043388228794,1.354998296211826,14.450392179186029,7.08239989304586,14.400994256106385,0.05
11,1.3498732362609187,0.5206690879271298,1.2917590505347223,15.800265415446951,7.603068980972988,15.692753306641112,0.05
12,1.339255024154229,0.5174337629460976,1.3204881118321607,17.139520439601203,8.120502743919085,17.013241418473264,0.05
13,1.3526824071923806,0.49105844043113284,1.31418833351894,18.492202846793546,8.611561184350208,18.32742975199221,0.05
14,1.335166387001009,0.49352211192273354,1.4407999368888644,19.82736923379454,9.105083296272934,19.768229688881064,0.05
15,1.3328632720072149,0.48262688639483525,1.3146191375015575,21.160232505801808,9.587710182667772,21.082848826382616,0.05
16,1.3308360067029459,0.4694619248711271,1.3114484528074712,22.491068512504715,10.05717210753891,22.394297279190088,0.05
17,1.3051517915521267,0.48086960128816963,1.3427886838672654,23.796220304056877,10.538041708827075,23.73708596305737,0.05
