Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
10,1.2593178846894826,0.49547904901160333,1.2419262823108632,12.918523092625033,7.00514283871666,12.634065892203049,0.05
11,1.2258354925802928,0.5118984324206177,1.2074627584506499,14.144358585205337,7.517041271137281,13.841528650653704,0.05
12,1.2300006802232994,0.4952305626232242,1.218263985800594,15.374359265428621,8.0122718337605,15.059792636454297,0.05
13,1.2278990326935062,0.48247659145388727,1.249819324345314,16.602258298122134,8.494748425214382,16.30961196079961,0.05
14,1.1991524314168858,0.4965258587240378,1.211954739106201,17.80141072953902,8.991274283938441,17.521566699905822,0.05
15,1.2094138076576832,0.47183968403045823,1.168537882427228,19.010824537196676,9.463113967968878,18.69010458233304,0.05
16,1.168175477884103,0.4986696510920465,1.193299414722015,20.179000015080785,9.961783619060949,19.883403997055037,0.05
17,1.1552903463934772,0.4993512217145705,1.1684701140786982,21.334290361474245,10.461134840775518,21.05187411113375,0.05
18,1.1598752413389959,0.4797270130234302,1.1812694515993336,22.49416560281328,10.940861853798937,22.233143562733087,0.05
19,1.1590497663891852,0.46837100549860083,1.1740954083673407,23.653215369202442,11.409232859297537,23.407238971100426,0.05
20,1.1427566989613822,0.4692272095974268,1.1149233801544043,24.795972068163817,11.878460068894965,24.522162351254845,0.05
21,1.1310229886166419,0.4654230507436842,1.1354735221284336,25.926995056780516,12.343883119638653,25.657635873383285,0.05
22,1.1169227981933805,0.4638224637984733,1.0909008159133362,27.043917854973856,12.807705583437112,26.748536689296603,0.05
23,1.11292489480039,0.4520886608368132,1.1105642524552957,28.156842749774256,13.259794244273937,27.859100941751908,0.05
24,1.097282761034352,0.4541121307856022,1.1209232853168216,29.254125510808567,13.71390637505953,28.980024227068718,0.05
25,1.089667020537214,0.4456073787115005,1.153729010587467,30.343792531345812,14.159513753771039,30.133753237656197,0.05
26,1.0782864936942667,0.440152063929873,1.0774888971480554,31.42207902504011,14.599665817700918,31.211242134804266,0.05
27,1.087593311514562,0.41676573696783725,1.0994971941611493,32.5096723365546,15.01643155466875,32.3107393289654,0.05
28,1.0770323312073131,0.408484261963324,1.1023932504586436,33.586704667762014,15.42491581663207,33.41313257942398,0.05
29,1.0692215009125885,0.39624734006482715,1.1306673966392673,34.65592616867454,15.8211631566969,34.54379997606323,0.05
0,0.9048569603750521,0.9293445315306145,0.9308623031941872,0.9048569603750521,0.9293445315306145,0.9308623031941872,0.1
1,1.0174049114858514,0.8123605104128503,0.967608414014413,1.9222618718609026,1.7417050419434628,1.8984707172086057,0.1
2,1.0745928914137093,0.7505999079084317,1.0670374992993474,2.996854763274621,2.4923049498518934,2.9655082165079474,0.1
3,1.109305602557848,0.7090273060008521,1.1300202843745764,4.1061603658324675,3.201332255852749,4.095528500882524,0.1
4,1.157063758010313,0.6530228706254578,1.1611472852083164,5.263224123842774,3.854355126478201,5.256675786090842,0.1
5,1.1759647944874612,0.6227206039408067,1.2026199639382118,6.4391889183302355,4.477075730419013,6.459295750029048,0.1
6,1.1854633162992594,0.6008729430060102,1.2470122343944772,7.6246522346294965,5.077948673425025,7.706307984423521,0.1
7,1.2057498214780025,0.5674199531216026,1.201723381849982,8.8304020561075,5.645368626546621,8.908031366273521,0.1
8,1.229460353408291,0.5325992309488038,1.1706590817666989,10.059862409515794,6.177967857495419,10.078690448040208,0.1
9,1.2282676366522478,0.5202274618310392,1.1690772418775603,11.288130046168034,6.698195319326461,11.247767689917781,0.1
10,1.2259059296892403,0.5072888678648173,1.2147699152859408,12.514035975857277,7.205484187191287,12.462537605203716,0.1
11,1.1953565174582546,0.5235465407746258,1.1564004919229174,13.709392493315539,7.729030727965908,13.618938097126618,0.1
12,1.197516132687272,0.5078053793549128,1.1354628395437436,14.906908626002798,8.236836107320833,14.754400936670361,0.1
13,1.1931211876328507,0.5003794253623396,1.2166275457270193,16.10002981363566,8.737215532683168,15.971028482397378,0.1
14,1.1901577715869385,0.4889842684098528,1.2223845822850878,17.2901875852226,9.226199801093024,17.193413064682478,0.1
