Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
0,0.7204345386625538,0.9647709568457954,0.7562380754749688,0.7204345386625538,0.9647709568457954,0.7562380754749688,0.01
1,0.8156160562969054,0.8642029806711682,0.8114891689099512,1.5360505949594574,1.8289739375169625,1.5677272443849224,0.01
2,0.927367713018458,0.7466238338980612,0.9216811716545251,2.4634183079779186,2.5755977714150196,2.4894084160394496,0.01
3,1.011384134209305,0.652503812525053,1.0497336185587676,3.474802442187221,3.228101583940078,3.5391420345982203,0.01
4,1.04181473004617,0.6090345772690822,1.0085320424043422,4.516617172233397,3.8371361612091612,4.547674077002567,0.01
5,1.0583125212138218,0.579582507903921,1.0625295684294784,5.574929693447231,4.416718669113083,5.610203645432046,0.01
6,1.0663382694740866,0.5615154027805056,1.0590872892455194,6.641267962921307,4.9782340718935805,6.669290934677573,0.01
7,1.0826019865033407,0.5333677553602236,1.0662231289874367,7.723869949424642,5.511601827253814,7.735514063665016,0.01
8,1.0877936861633357,0.5168901169593355,1.0915249050640967,8.811663635587967,6.028491944213156,8.827038968729095,0.01
9,1.093708275545907,0.49958151021800445,1.1243277342953357,9.905371911133873,6.52807345443114,9.951366703024446,0.01
10,1.083011618446136,0.4968051833004093,1.1057160885492945,10.988383529580027,7.0248786377315495,11.057082791573771,0.01
11,1.0879088961546812,0.48053551512460607,1.0916124372384932,12.07629242573469,7.505414152856167,12.148695228812256,0.01
12,1.0882578660716589,0.4691093891335788,1.1110446108189338,13.164550291806359,7.97452354198974,13.259739839631191,0.01
13,1.0832871283899856,0.4600838583740034,1.0576456788045523,14.247837420196355,8.434607400363744,14.317385518435708,0.01
14,1.0769634067043456,0.4520460050000682,1.0750090131093253,15.324800826900704,8.886653405363818,15.392394531545046,0.01
15,1.0667454047416678,0.45025769561529533,1.0826919871207135,16.391546231642348,9.336911100979112,16.475086518665737,0.01
16,1.0573848696873895,0.44813900199827295,1.062606211237286,17.448931101329734,9.785050102977397,17.537692729903004,0.01
17,1.0555067078765108,0.4379111409908808,1.0353502024726682,18.50443780920624,10.222961243968259,18.573042932375657,0.01
18,1.046155230229547,0.43250924376395206,1.0280081328271944,19.55059303943576,10.65547048773221,19.60105106520292,0.01
19,1.0432298241897733,0.4226238649315396,1.0569381897498489,20.593822863625604,11.078094352663756,20.657989254952742,0.01
20,1.0348750607509123,0.4163870083338,1.06284537745811,21.62869792437647,11.49448136099756,21.720834632410863,0.01
21,1.0279127718539163,0.4085510974610611,1.0174688219051633,22.65661069623041,11.903032458458625,22.738303454316014,0.01
22,1.0116994698358692,0.4076381934388249,0.9762439898506979,23.668310166066263,12.310670651897466,23.71454744416677,0.01
23,1.0099858507538815,0.3956979678384266,0.9856083951287472,24.678296016820124,12.706368619735867,24.700155839295512,0.01
24,0.9979806378689623,0.3928788874989846,1.031799181326161,25.67627665468916,13.099247507234802,25.73195502062173,0.01
25,0.9907335277550382,0.3836970632921332,0.9957297100780165,26.667010182444166,13.482944570527016,26.72768473069972,0.01
26,0.9921746068710776,0.36727860211183916,0.9781192184607532,27.659184789315248,13.850223172638854,27.705803949160458,0.01
27,0.9689586086452628,0.37496105577378464,0.9649118617088589,28.62814339796043,14.225184228412628,28.670715810869297,0.01
28,0.9671786475980895,0.3581057589148651,0.9852395504844549,29.595322045558593,14.583289987327474,29.655955361353755,0.01
29,0.9425178003747051,0.36139311303417465,0.9639498485882416,30.53783984593328,14.94468310036168,30.619905209941987,0.01
0,0.7483018156165129,0.9508784829853769,0.7106143154521912,0.7483018156165129,0.9508784829853769,0.7106143154521912,0.05
1,0.8170899803283181,0.8776224184108458,0.8253034710814783,1.5653917959448302,1.828500901396224,1.535917786533671,0.05
2,0.9213574453003505,0.767269351547078,0.9904226006657985,2.4867492412451817,2.59577025294331,2.5263403871994745,0.05
3,1.0004435784010395,0.6784270288782239,1.031048841851661,3.487192819646221,3.274197281821518,3.557389229051134,0.05
4,1.048877464175688,0.6141732964743261,1.0096708754836143,4.536070283821903,3.8883705782958486,4.567060104534754,0.05
5,1.0668396425048863,0.5837981221663152,1.057294941947069,5.602909926326792,4.47216870046216,5.624355046481828,0.05
6,1.0901473644854107,0.548032911623934,1.0779573532831281,6.693057290812204,5.0202016120860975,6.702312399764959,0.05
7,1.1020772103137055,0.5235039959598408,1.0961801347848412,7.7951345011259106,5.543705608045953,7.798492534549811,0.05
8,1.1012816291342813,0.5135390592877809,1.085572385218551,8.896416130260205,6.057244667333722,8.884064919768372,0.05
9,1.1025801866947238,0.5014102962728919,1.1381175468602145,9.99899631695487,6.558654963606618,10.022182466628557,0.05
10,1.0954247554416656,0.4948855501194958,1.100723476518944,11.094421072396594,7.053540513726106,11.122905943147485,0.05
11,1.0928791152799309,0.48560102630966107,1.0758129740210516,12.187300187676511,7.539141540035777,12.19871891716856,0.05
12,1.08766811770796,0.4795300551538004,1.0704602151699671,13.274968305384451,8.018671595189563,13.269179132338508,0.05
13,1.0871282531932795,0.46804506712719224,1.0637140066377069,14.362096558577754,8.486716662316754,14.332893138976225,0.05
14,1.0730449930060808,0.4702679246085292,1.1005135699524988,15.43514155158387,8.956984586925298,15.433406708928725,0.05
15,1.0723367370877606,0.4609962529135759,1.0439196883850732,16.50747828867161,9.41798083983886,16.4773263973138,0.05
16,1.0633120349805543,0.4580384634935664,1.021954722057017,17.570790323652137,9.876019303332436,17.499281119370846,0.05
17,1.067722165232791,0.4409387457271915,1.0797396139325677,18.63851248888494,10.316958049059627,18.579020733303384,0.05
18,1.0550076270239048,0.43768121956604455,1.0608440024362267,19.69352011590883,10.754639268625686,19.639864735739625,0.05
19,1.0421657764756806,0.43784028544778814,1.042126480350655,20.735685892384538,11.192479554073467,20.681991216090264,0.05
20,1.033559270713463,0.43471572603330344,1.051455256844165,21.769245163098,11.627195280106779,21.733446472934446,0.05
21,1.0286920544887612,0.4276102014655117,1.0019597047161575,22.797937217586764,12.054805481572275,22.735406177650596,0.05
22,1.0261671263369176,0.4147316916842131,1.059984730776259,23.82410434392364,12.469537173256468,23.795390908426903,0.05
23,1.0111490468967248,0.41692012986736054,1.0530234520637036,24.835253390820426,12.886457303123837,24.848414360490594,0.05
24,1.017401950818094,0.395532028474943,1.002674871446467,25.852655341638464,13.281989331598789,25.85108923193705,0.05
