Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
0,0.9981784042117197,0.8762579314809752,1.0017005385988262,0.9981784042117197,0.8762579314809752,1.0017005385988262,0.05
1,1.120933189671406,0.7475835259141156,1.1214164534358328,2.1191115938831224,1.6238414573950932,2.1231169920346664,0.05
2,1.192790604124726,0.6629693451411937,1.2273960615535564,3.3119021980078482,2.286810802536288,3.350513053588252,0.05
3,1.235575050078994,0.6056265650590018,1.1920262803888941,4.547477248086841,2.8924373675952917,4.5425393339771345,0.05
4,1.267610275101346,0.5579838240061757,1.2354932118441606,5.815087523188184,3.4504211916014693,5.778032545821277,0.05
5,1.3935201259483776,0.5546706017611369,1.343498001224204,7.20860764913656,4.005091793362605,7.121530547045467,0.05
6,1.3823007971745271,0.5462247100166109,1.3819613900675156,8.590908446311103,4.551316503379211,8.503491937112981,0.05
7,1.3749055578175808,0.5352406818724114,1.3701651167112585,9.96581400412867,5.086557185251604,9.873657053824259,0.05
8,1.3640177308396892,0.5313744476011415,1.3889795657208697,11.329831734968366,5.617931632852765,11.262636619545136,0.05
9,1.3575126257921928,0.5219730386866944,1.398806913559295,12.687344360760536,6.139904671539469,12.661443533104443,0.05
10,1.4176082906576055,0.5900983787810966,1.4323556412224119,14.104952651418166,6.73000305032057,14.093799174326833,0.05
11,1.3974187500385316,0.5984360860950768,1.3757731523737535,15.502371401456715,7.3284391364156365,15.469572326700556,0.05
12,1.3956035471731183,0.5882752629024266,1.415630274359885,16.89797494862982,7.916714399318057,16.885202601060445,0.05
13,1.3546518626058468,0.6144329486084652,1.3358938310094608,18.25262681123564,8.531147347926527,18.221096432069924,0.05
14,1.3363555223635621,0.6226871862078702,1.3539789827948085,19.58898233359918,9.153834534134404,19.575075414864685,0.05
15,1.3976750997279035,0.6959228704047359,1.37212588536981,20.986657433327125,9.849757404539119,20.947201300234504,0.05
16,1.381568625590099,0.6986280218795152,1.379954825687603,22.36822605891718,10.548385426418639,22.327156125922073,0.05
17,1.3817540595817157,0.6866685701149615,1.3676589602248415,23.749980118498968,11.235053996533573,23.694815086146953,0.05
18,1.3689305536400753,0.6879666359359141,1.3876410524168081,25.11891067213906,11.92302063246948,25.08245613856376,0.05
19,1.346987217707172,0.697648048879122,1.3559128230663942,26.46589788984621,12.620668681348633,26.438368961630147,0.05
20,1.410790740979172,0.7718480912702118,1.4032670829268326,27.876688630825353,13.392516772618846,27.84163604455698,0.05
21,1.3990249364360245,0.7711027606745449,1.3885979795545913,29.275713567261366,14.163619533293422,29.23023402411157,0.05
22,1.4050216803803657,0.7521216993729528,1.3940722961219818,30.680735247641756,14.915741232666344,30.624306320233607,0.05
23,1.397534321231182,0.7413846368825556,1.406259270577843,32.07826956887296,15.6571258695489,32.03056559081137,0.05
24,1.389214658503511,0.7357896629739586,1.4049861630147717,33.46748422737652,16.39291553252284,33.435551753826175,0.05
25,1.4446836328684647,0.8124123082430939,1.432622332387426,34.91216786024487,17.205327840765936,34.868174086213585,0.05
26,1.435641701089422,0.8082263325397333,1.443425913928362,36.34780956133437,18.01355417330572,36.31160000014196,0.05
27,1.4443155846558338,0.7805107813964663,1.450217315876244,37.792125145990134,18.794064954702158,37.76181731601819,0.05
28,1.4482037852250023,0.756822174515361,1.460821158781867,39.24032893121519,19.550887129217518,39.222638474800114,0.05
29,1.4625813440138062,0.7190645596520021,1.469216781422717,40.70291027522897,20.26995168886954,40.691855256222794,0.05
0,1.010736628937751,0.8514504977540609,0.9929480279312562,1.010736628937751,0.8514504977540609,0.9929480279312562,0.1
1,1.080434123709783,0.7753434903261767,1.0919317844030532,2.0911707526475345,1.6267939880802391,2.0848798123343135,0.1
2,1.1369742721167648,0.7084475265568908,1.0962802658658488,3.228145024764298,2.3352415146371257,3.1811600782001914,0.1
3,1.2056905321488451,0.629698503767619,1.1959168636409017,4.433835556913147,2.9649400184047563,4.377076941841091,0.1
4,1.248357509302081,0.5702274812791156,1.249136090725782,5.682193066215232,3.5351674996838596,5.626213032566849,0.1
5,1.3889027124673199,0.5545250492353019,1.424833410776488,7.071095778682534,4.08969254891916,7.05104644334332,0.1
6,1.3867721134227955,0.5383794039758927,1.377067353519591,8.457867892105346,4.6280719528950485,8.428113796862915,0.1
7,1.3748087263471302,0.5320048278559052,1.381087155768764,9.83267661845248,5.160076780750958,9.809200952631697,0.1
8,1.357610739918635,0.5334717032471727,1.3668570925693182,11.190287358371094,5.693548483998129,11.176058045200994,0.1
9,1.3581670457362796,0.519561143948567,1.3425783330641197,12.548454404107378,6.213109627946694,12.518636378265107,0.1
10,1.4390139243593216,0.567227106204744,1.4226408552290786,13.987468328466724,6.780336734151445,13.94127723349418,0.1
11,1.4065381466723497,0.5861148370370615,1.4110190045608177,15.394006475139062,7.366451571188509,15.352296238055017,0.1
12,1.3832225768296083,0.5966124459887546,1.3685968538625177,16.777229051968686,7.963064017177283,16.72089309191755,0.1
13,1.3761518384117304,0.5911555869582308,1.3928585608111947,18.153380890380355,8.5542196041355,18.11375165272868,0.1
14,1.3554567231349213,0.5978671096259327,1.3597037168653663,19.508837613515293,9.15208671376144,19.47345536959408,0.1
