Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
0,1.067128176718279,1.8626956089994189,1.0501346366594,1.067128176718279,1.8626956089994189,1.0501346366594,0.01
1,1.3390244302121408,1.5858834364023846,1.3916394907112783,2.406152606930414,3.4485790454018006,2.441774127370679,0.01
2,1.5396696277491848,1.3770797032468447,1.4310408205968557,3.9458222346796044,4.825658748648646,3.8728149479675342,0.01
3,1.6833440863614715,1.2244523777649663,1.735647147290991,5.62916632104107,6.050111126413616,5.608462095258534,0.01
4,1.7780942225734675,1.1194733054024162,1.781628536383121,7.407260543614536,7.169584431816028,7.3900906316416535,0.01
5,1.8872047470472608,0.9973460417106548,1.9463158051498786,9.294465290661794,8.166930473526678,9.336406436791531,0.01
6,1.965974454798163,0.9015253406447874,2.0117504807049365,11.260439745459964,9.068455814171488,11.348156917496455,0.01
7,1.9880706570150948,0.8593584706633299,2.0335474819534256,13.248510402475047,9.927814284834799,13.381704399449891,0.01
8,1.9997350423759042,0.8339290608551563,2.099870718544608,15.248245444850996,10.76174334568996,15.4815751179945,0.01
9,2.001531787946537,0.8130098510830381,2.0265199462428414,17.24977723279753,11.574753196773027,17.508095064237317,0.01
10,2.0124917950471826,0.7872724079554357,2.0068354127493997,19.26226902784465,12.362025604728432,19.51493047698675,0.01
11,2.01344349896014,0.767707159462338,1.96473486584482,21.275712526804803,13.129732764190775,21.47966534283155,0.01
12,2.02068267359374,0.7419665315155344,1.9923558206863008,23.296395200398567,13.871699295706312,23.472021163517844,0.01
13,2.024841418176157,0.7205388538817863,2.0596091947430626,25.321236618574748,14.592238149588097,25.531630358260927,0.01
14,1.978678299944865,0.7400411391753426,2.0249178923642037,27.299914918519566,15.332279288763427,27.556548250625113,0.01
15,1.9572029834194817,0.740022579849752,1.9321477771246363,29.257117901939083,16.072301868613174,29.488696027749782,0.01
16,1.936512106922259,0.7427939605185017,1.9289283277369893,31.193630008861305,16.815095829131703,31.417624355486765,0.01
17,1.9305710197034591,0.7272250819562157,1.9171963324224925,33.124201028564805,17.542320911087877,33.33482068790927,0.01
18,1.9141091790751579,0.7220706113506812,2.0119226493972047,35.038310207639974,18.26439152243858,35.3467433373065,0.01
19,1.8911188352347177,0.722063951867558,1.9459835731230937,36.929429042874645,18.986455474306126,37.292726910429565,0.01
20,1.8565884466987703,0.7378007035187664,1.8702259697907024,38.78601748957339,19.724256177824923,39.16295288022022,0.01
21,1.8463855981226547,0.7231551962610523,1.8423539924631256,40.63240308769614,20.44741137408597,41.00530687268333,0.01
22,1.8277307457249274,0.7247530895056682,1.9049399308157533,42.460133833421054,21.17216446359162,42.910246803499135,0.01
23,1.8091804686556185,0.7200198312162572,1.6644272968189886,44.269314302076594,21.892184294807876,44.57467410031812,0.01
24,1.7860408181759142,0.7188250270876638,1.7630722080238992,46.055355120252564,22.611009321895523,46.33774630834204,0.01
25,1.7603821500299601,0.7207631184883608,1.6989439508973845,47.81573727028242,23.3317724403839,48.036690259239464,0.01
26,1.7677118816421948,0.6904903394660469,1.7024104203231187,49.583449151924704,24.022262779849953,49.739100679562554,0.01
27,1.7757303971329461,0.6490552503587141,1.7851449482684965,51.35917954905774,24.671318030208692,51.52424562783099,0.01
28,1.7531251230082574,0.643069760204282,1.7959584065681042,53.11230467206599,25.31438779041293,53.32020403439917,0.01
29,1.730437113586381,0.6246150214930178,1.7182006351856565,54.84274178565231,25.939002811905993,55.038404669584814,0.01
0,1.0897985958427623,1.8399693549230982,1.0493522349592392,1.0897985958427623,1.8399693549230982,1.0493522349592392,0.05
1,1.3632815446789013,1.563238317823033,1.4263394837726195,2.453080140521666,3.403207672746124,2.475691718731859,0.05
2,1.5504666345345341,1.366358039231009,1.5352155080394085,4.003546775056204,4.769565711977141,4.010907226771265,0.05
3,1.7190403359604673,1.187832703966871,1.6165168704859525,5.722587111016676,5.957398415944006,5.627424097257219,0.05
4,1.8363916057099616,1.0633796163798848,1.8469484314123128,7.558978716726629,7.020778032323891,7.474372528669531,0.05
5,1.9085895000441309,0.9786189971573718,1.939513833742325,9.467568216770761,7.999397029481269,9.413886362411855,0.05
6,1.9552301206583689,0.9191749451760483,1.884027375235106,11.42279833742912,8.91857197465731,11.297913737646946,0.05
7,2.0027192457023535,0.8589509676224028,1.9900758282396642,13.425517583131475,9.777522942279719,13.287989565886623,0.05
8,1.9959790027561617,0.8492572791857559,1.9043379903465063,15.42149658588764,10.62678022146548,15.192327556233115,0.05
9,2.0280103701924865,0.7997846396271311,2.0130877801960536,17.44950695608014,11.42656486109261,17.205415336429166,0.05
10,2.033967150946345,0.780809948091991,2.012487583220233,19.483474107026506,12.207374809184621,19.217902919649408,0.05
11,2.0348480174474903,0.7632240066139235,2.106593312534475,21.51832212447393,12.970598815798498,21.324496232183904,0.05
12,2.0118122053618595,0.7688249631506252,2.0645566064193104,23.53013432983582,13.73942377894912,23.38905283860322,0.05
13,2.0277179065498525,0.7356078906581066,2.013464924984331,25.55785223638566,14.475031669607242,25.40251776358754,0.05
14,1.994013415163032,0.7505240092174602,1.9883371713812084,27.55186565154868,15.225555678824701,27.390854934968807,0.05
15,1.9644127336108845,0.7657979489937035,1.9557482413992242,29.51627838515959,15.991353627818388,29.346603176368028,0.05
16,1.992699274816905,0.7158718719506739,2.0178420060428652,31.508977659976498,16.707225499769088,31.364445182410876,0.05
17,1.9339393388654866,0.7507002179719956,1.9680149468123809,33.442916998842,17.45792571774108,33.33246012922323,0.05
18,1.965490685803149,0.7019162454227963,1.976608514601218,35.408407684645134,18.159841963163917,35.30906864382441,0.05
19,1.89977917045736,0.7439775502428718,1.8873074796395288,37.308186855102534,18.903819513406734,37.19637612346395,0.05
20,1.896731109413698,0.7233948073142008,1.8834441554471648,39.204917964516184,19.627214320720924,39.079820278911065,0.05
21,1.8934559226066638,0.7074052146928,1.8793537056662744,41.098373887122825,20.334619535413708,40.95917398457738,0.05
22,1.869933586150638,0.7049472794839843,1.886270813335275,42.9683074732735,21.039566814897753,42.845444797912734,0.05
23,1.8525790233539492,0.6978831711256787,1.8876385740788622,44.82088649662746,21.73744998602342,44.733083371991675,0.05
24,1.8264288025653708,0.701590291748207,1.8258930841634173,46.64731529919272,22.439040277771646,46.558976456155044,0.05
25,1.8322732451154604,0.6734978492412002,1.8571058299142709,48.479588544308264,23.11253812701282,48.41608228606929,0.05
26,1.8033501762784265,0.6772741982011263,1.789246428455533,50.28293872058671,23.78981232521396,50.20532871452475,0.05
27,1.7833018270439511,0.6722030442020046,1.8376679853851303,52.06624054763069,24.462015369415944,52.04299669990981,0.05
28,1.7726730292766937,0.6529870725905907,1.729809552604443,53.83891357690737,25.11500244200652,53.772806252514265,0.05
29,1.7624519658812237,0.633539565777488,1.7163244620530498,55.601365542788585,25.74854200778404,55.489130714567345,0.05
0,1.0405148941422206,1.8769015539149843,1.0306753660214918,1.0405148941422206,1.8769015539149843,1.0306753660214918,0.1
1,1.271847182050566,1.6394817840619549,1.2324612142783282,2.312362076192787,3.5163833379769365,2.263136580299817,0.1
2,1.5036739246414237,1.4037002368181457,1.529803194334509,3.81603600083421,4.920083574795077,3.7929397746343283,0.1
3,1.678400297193894,1.2231214170015487,1.6513285191433553,5.494436298028105,6.143204991796631,5.44426829377769,0.1
4,1.7783542192129893,1.1115651415390686,1.808830996318402,7.2727905172410905,7.254770133335699,7.253099290096092,0.1
5,1.8675319828472503,1.009335183705289,1.7205501279797615,9.140322500088338,8.264105317040988,8.97364941807586,0.1
6,1.9313208147586869,0.9312801250392909,1.9195723324435177,11.07164331484702,9.195385442080278,10.893221750519372,0.1
7,1.972830810102817,0.8791868323829266,1.9244601320876622,13.044474124949831,10.074572274463213,12.81768188260703,0.1
8,2.0071905361331206,0.8313155566548581,2.0036207753715085,15.051664661082972,10.905887831118067,14.821302657978523,0.1
9,2.0337313935086616,0.7861680878508541,2.067524510471895,17.085396054591637,11.692055918968915,16.888827168450412,0.1
10,2.0315097686372408,0.7728136932162281,2.04553107661816,19.116905823228866,12.464869612185128,18.934358245068605,0.1
11,2.0386707817117617,0.7473198417285843,2.097253089636429,21.15557660494066,13.212189453913737,21.031611334704998,0.1
12,2.003908115791068,0.7598099880166026,1.9640046782706078,23.15948472073169,13.971999441930313,22.995616012975635,0.1
13,1.9987284576701905,0.749308369768611,1.9523811125838844,25.15821317840193,14.721307811698944,24.947997125559514,0.1
14,1.9859164631712583,0.7467263249444114,1.9062581279049455,27.1441296415732,15.468034136643372,26.854255253464487,0.1
