Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
30,1.3508074906963663,0.41474761139366706,1.3136522010615679,37.66485610279153,17.067352061999507,38.68427492246144,0.05
31,1.3870123610144784,0.3785427410755547,1.1310082562347865,39.05186846380602,17.445894803075056,39.81528317869622,0.05
32,1.3937048107378427,0.37185029135219055,1.1132468818815162,40.44557327454383,17.817745094427245,40.928530060577735,0.05
33,1.395311920381288,0.3702431817087454,1.4436561001691133,41.84088519492514,18.187988276135997,42.37218616074686,0.05
34,1.4162157813428826,0.3493393207471504,1.4915488244850998,43.25710097626802,18.537327596883152,43.863734985231964,0.05
35,1.4092255237216107,0.35632957836842233,1.556508970309246,44.66632649998963,18.89365717525157,45.4202439555412,0.05
36,1.4058829233415537,0.3596721787484791,1.4602048647025896,46.072209423331195,19.25332935400005,46.88044882024382,0.05
37,1.4153733378332896,0.35018176425674347,1.414304659137051,47.48758276116448,19.603511118256794,48.29475347938087,0.05
38,1.4330979012887126,0.3324572008013201,1.1386147249081036,48.920680662453194,19.935968319058116,49.433368204288946,0.05
39,1.4234336479500695,0.3421214541399636,1.2252114220772763,50.344114310403256,20.278089773198072,50.65857962636621,0.05
40,1.436811448775318,0.3287436533147153,1.2546650380248139,51.780925759178565,20.6068334265128,51.913244664391044,0.05
41,1.44918457114198,0.3163705309480529,1.4388757390800102,53.23011033032056,20.923203957460846,53.35212040347106,0.05
42,1.4351694456761406,0.3303856564138926,1.3796920395226706,54.66527977599669,21.253589613874738,54.73181244299371,0.05
43,1.425321791946802,0.3402333101432311,1.370112619852041,56.09060156794352,21.593822924017978,56.101925062845766,0.05
44,1.4368174923449368,0.32873760974509614,1.2542578257969768,57.52741906028846,21.92256053376307,57.356182888642735,0.05
45,1.4466987424590942,0.31885635963093906,1.4692912442814723,58.97411780274754,22.241416893394,58.82547413292423,0.05
46,1.4574907695198314,0.3080643325702013,1.5711744730982082,60.43160857226738,22.549481225964197,60.396648606022424,0.05
47,1.4479981533262347,0.31755694876379836,1.4514931215305682,61.8796067255936,22.867038174728005,61.848141727553,0.05
48,1.4154805310660945,0.3500745710239385,1.3387218081381393,63.295087256659706,23.217112745751944,63.18686353569111,0.05
49,1.4421889771802072,0.3233661249098255,1.5003660262453635,64.7372762338399,23.540478870661776,64.68722956193649,0.05
0,0.9089888098100164,0.9633104449302162,0.9309280852396487,0.9089888098100164,0.9633104449302162,0.9309280852396487,0.1
1,0.9386254684302826,0.933673786309949,0.9782492189361642,1.8476142782402982,1.896984231240166,1.909177304175814,0.1
2,0.9273971310367627,0.9449021237034695,1.1322758879212804,2.7750114092770617,2.8418863549436355,3.0414531920970926,0.1
3,1.0210842664949447,0.8512149882452877,0.8889055924446048,3.7960956757720057,3.693101343188921,3.930358784541698,0.1
4,0.9445700267281656,0.9277292280120674,0.8600509960156786,4.7406657025001735,4.620830571200989,4.790409780557377,0.1
