Method,Round,Expected Reward,Regret,Real Reward
Expected Reward UCB,82,1.4090434378559997,0.2069030228303346,1.4689031852088839
Expected Reward UCB,83,1.2940782466871499,0.31308476725901413,1.574496422633635
Expected Reward UCB,84,1.3361519505349024,0.2677325497805816,1.7133656465175437
Expected Reward UCB,85,1.3182679029856732,0.27956481623637164,1.183907982977645
Expected Reward UCB,86,1.3268306638246963,0.2560202862520014,1.0712729398605159
Expected Reward UCB,87,1.289310599170505,0.2880068136218688,1.3110526302117422
Expected Reward UCB,88,1.332210128243002,0.23865475609095874,1.4073422247403036
Expected Reward UCB,89,1.2528479169450173,0.31704021717744685,0.9444980775912668
Expected Reward UCB,90,1.2583121976715461,0.3109273995421688,0.8228593768902261
Expected Reward UCB,91,1.2562003470732475,0.3124483926219546,1.11072074155871
Expected Reward UCB,92,1.2616360419653019,0.3068281847493241,1.3041552333417363
Expected Reward UCB,93,1.2704253532375054,0.2970846637922211,1.195426143395811
Expected Reward UCB,94,1.2150544895578466,0.35245552747187986,1.083808515921104
Expected Reward UCB,95,1.3169359198954025,0.2504121506602413,1.142045087618713
Expected Reward UCB,96,1.2333180497368728,0.315196592666739,1.43267559457976
Expected Reward UCB,97,1.2503949879602638,0.2966018761995185,1.5546235697356356
Expected Reward UCB,98,1.250128663565445,0.2917087539267579,1.299566845284763
Expected Reward UCB,99,1.2807579719335835,0.25978937292305626,1.3419230357070708
Expected Reward Fisher,0,0.7908906354691312,1.2639338208477908,0.5264018590285435
Expected Reward Fisher,1,0.9764616614670624,1.0783627948498595,1.0170341862574017
Expected Reward Fisher,2,1.0985177775725985,0.9534585682451001,0.9965373391310802
Expected Reward Fisher,3,1.1655189059739341,0.8864574398437643,1.788062657050211
Expected Reward Fisher,4,1.1575902199386228,0.8941982418512683,1.8904852449480043
Expected Reward Fisher,5,1.2234239411371497,0.8283645206527415,1.4616745087652165
Expected Reward Fisher,6,1.3546214222341533,0.6935751133156854,1.4870941540410099
Expected Reward Fisher,7,1.389177614049738,0.6585095140307492,1.521727562977852
Expected Reward Fisher,8,1.4437710325275777,0.6039160955529098,1.833626892120658
Expected Reward Fisher,9,1.4363540939817954,0.6113330340986916,1.726360308972913
Expected Reward Fisher,10,1.4322873591970289,0.613263211549034,1.4971270519167683
Expected Reward Fisher,11,1.4421486389708633,0.6034019317751997,1.4508779968563914
Expected Reward Fisher,12,1.5508305226813563,0.49456350948858313,1.727858774178987
Expected Reward Fisher,13,1.585906108195885,0.45856584728894595,1.5923380512297178
Expected Reward Fisher,14,1.4672727147052191,0.5721435325603313,1.5151222985444412
Expected Reward Fisher,15,1.3754025182618939,0.6640137290036565,1.4910139544245928
Expected Reward Fisher,16,1.4191854757678368,0.6202307714977131,1.258744456861894
Expected Reward Fisher,17,1.4712746230905909,0.5681416241749593,1.6037942132082759
Expected Reward Fisher,18,1.4152024956886113,0.6192192474816633,1.6324171268424092
Expected Reward Fisher,19,1.4988191601014864,0.5336233674032415,1.2703111124485305
Expected Reward Fisher,20,1.4225378814132281,0.6012300007327677,1.0187949873430961
Expected Reward Fisher,21,1.5511765569173552,0.4725913252286415,1.7586566690027174
Expected Reward Fisher,22,1.5453202224245994,0.4741338298014435,1.4528014876608366
Expected Reward Fisher,23,1.465840527431467,0.5530063153081983,1.4396411361065404
Expected Reward Fisher,24,1.421000602166617,0.5975093277275046,1.3430284191813509
Expected Reward Fisher,25,1.4911701426530761,0.527339787241045,1.6917752005325652
Expected Reward Fisher,26,1.417890990385025,0.6006189395090963,1.5111160534213988
Expected Reward Fisher,27,1.4561869446563491,0.5577390217995749,1.4872546305089558
Expected Reward Fisher,28,1.443008380658127,0.568764088489117,1.4068532120509762
Expected Reward Fisher,29,1.553276201014503,0.4581827996436469,1.230233073456727
Expected Reward Fisher,30,1.5440430696552163,0.4653408009992893,1.6968611021493512
Expected Reward Fisher,31,1.4439953949770483,0.5602190346564458,1.5559400951917952
Expected Reward Fisher,32,1.58324002179025,0.4184851518298769,1.7243700211322155
Expected Reward Fisher,33,1.4724487355246896,0.5133386440743878,1.508451648129228
Expected Reward Fisher,34,1.4970701961064985,0.48627442896433004,1.3729223372321342
Expected Reward Fisher,35,1.5333203031046863,0.4466236665350855,1.5696548578813045
Expected Reward Fisher,36,1.4649058053134758,0.5068399177349231,1.3881866568336565
Expected Reward Fisher,37,1.4701060048813306,0.4994697185555935,1.228824062261998
Expected Reward Fisher,38,1.496047679518535,0.4702750537925496,1.3975149866472192
Expected Reward Fisher,39,1.4834785889936493,0.4808127427337017,1.8857087427564458
Expected Reward Fisher,40,1.5182034858002262,0.44446504935043957,1.4904357882896744
Expected Reward Fisher,41,1.4382644515611183,0.5147494567131571,1.577438053865891
Expected Reward Fisher,42,1.5213330801093308,0.43168082816494385,1.7640512019845729
Expected Reward Fisher,43,1.5238638912686067,0.4248957844252514,1.4150073083996766
Expected Reward Fisher,44,1.4768063124634423,0.4698559823100598,1.5658819279240148
Expected Reward Fisher,45,1.4506809376843637,0.49117313394814877,1.2897441953373772
Expected Reward Fisher,46,1.5622263297721717,0.36898134828001683,1.6156495736743948
Expected Reward Fisher,47,1.431341166315849,0.4965164857118145,1.2925322309764793
Expected Reward Fisher,48,1.4158381809904033,0.5075992138291202,0.956384355143769
Expected Reward Fisher,49,1.43062506466248,0.49154683950891387,1.5586231821501493
Expected Reward Fisher,50,1.458969711414784,0.457938765029106,1.3984469441586065
Expected Reward Fisher,51,1.4621165288129239,0.45123136405570197,1.6400085554724744
Expected Reward Fisher,52,1.5215194846763909,0.38165626586232754,1.423627387702237
Expected Reward Fisher,53,1.441186962042973,0.46198878849574565,1.5137225014651419
Expected Reward Fisher,54,1.5065197549310878,0.3960453159093627,1.2231696197111186
Expected Reward Fisher,55,1.4713116047774255,0.4312534660630248,1.396717190125783
Expected Reward Fisher,56,1.519470811364587,0.3811201903663382,1.8017003385526031
Expected Reward Fisher,57,1.387307774732309,0.4940199231651017,1.7411246022017055
Expected Reward Fisher,58,1.4088365441963935,0.4718111291699137,1.4241319858071073
Expected Reward Fisher,59,1.4294642633255366,0.44449940158043766,1.2703341162568842
Expected Reward Fisher,60,1.4220613733475345,0.4519022915584403,1.2962707025632312
Expected Reward Fisher,61,1.4123877809999241,0.4615758839060509,1.4975782308231962
Expected Reward Fisher,62,1.4519685156340647,0.42162698585824016,1.7901565059145446
Expected Reward Fisher,63,1.4223680406687513,0.45122746082355353,1.197016423335135
Expected Reward Fisher,64,1.4929467306992021,0.38003229247645126,1.3351425342363386
Expected Reward Fisher,65,1.4979079171346805,0.3733608972582576,1.4211103990925644
Expected Reward Fisher,66,1.4582873878479068,0.4014098707891665,1.6856409841163384
Expected Reward Fisher,67,1.4803628030522553,0.37451811788019973,1.7649642721924772
Expected Reward Fisher,68,1.488215345914196,0.360579638905252,1.0383400803018807
Expected Reward Fisher,69,1.4483783194010038,0.3958215754387136,1.6385595842498242
Expected Reward Fisher,70,1.5021949518427753,0.3419093463289814,1.7907996391310983
Expected Reward Fisher,71,1.4508107617495367,0.38786070894534774,1.6869791220626915
Expected Reward Fisher,72,1.440685666525348,0.39587609373241894,1.5161760295934943
Expected Reward Fisher,73,1.4488805417526807,0.3863979101460332,1.257961623837122
Expected Reward Fisher,74,1.3837074632118667,0.4460237187086796,1.3545716848107852
Expected Reward Fisher,75,1.4692185993251918,0.35871706161010253,1.4638016062487764
Expected Reward Fisher,76,1.44725278397261,0.36770121631924607,1.2864680559018211
Expected Reward Fisher,77,1.4562001083610319,0.358151404135184,1.475810848175526
Expected Reward Fisher,78,1.4553754479216825,0.33786076440854457,1.3719643556097927
Expected Reward Fisher,79,1.4449833620753614,0.34728747899869655,1.6457488258567874
Expected Reward Fisher,80,1.4032696024013795,0.3814839479709677,1.5490364320851795
Expected Reward Fisher,81,1.3482510086026314,0.4357872668360237,1.4163651820487955
Expected Reward Fisher,82,1.363857147307902,0.4177562878586184,1.2599880133410224
Expected Reward Fisher,83,1.3472919258857168,0.4283831375440416,1.2771318741309003
Expected Reward Fisher,84,1.3627589474106503,0.4129161160191085,1.297473231822654
Expected Reward Fisher,85,1.3800976398897717,0.39041357302358876,1.2731328447126817
Expected Reward Fisher,86,1.4775961783197689,0.28818755137811325,0.8723596121733432
Expected Reward Fisher,87,1.4144067347272646,0.34071435466669153,1.1086974698003813
Expected Reward Fisher,88,1.3835340972292,0.3684550452219533,1.5410019401241637
Expected Reward Fisher,89,1.395852727607852,0.34269668032856143,1.3620648305064678
Expected Reward Fisher,90,1.353705442595248,0.36987697108063244,1.2934001463904616
Expected Reward Fisher,91,1.3551643088564562,0.3644351361398139,1.2236946482790294
Expected Reward Fisher,92,1.3596022241262458,0.35809241960921295,1.6083961790301313
Expected Reward Fisher,93,1.3926274930381946,0.3227780953428058,1.1326109624747116
Expected Reward Fisher,94,1.3449884783551083,0.3677364550442592,1.5522941425165429
Expected Reward Fisher,95,1.3346248961326728,0.37753158751147314,1.1414976796091343
Expected Reward Fisher,96,1.3262884648498021,0.3858680187943432,1.3342242501060193
Expected Reward Fisher,97,1.3556774220867593,0.35537847340228945,1.3949412573655904
Expected Reward Fisher,98,1.324916252597445,0.3837527427295247,1.1507514106371302
Expected Reward Fisher,99,1.4167727642632266,0.2859814414869397,1.3154150975268684
Expected Reward Thompson,0,1.2212576115309575,0.7535962173435365,0.9615625299806481
Expected Reward Thompson,1,1.3202085924119908,0.6546452364625032,1.1130338308558634
Expected Reward Thompson,2,1.3867939444055193,0.5880598844689751,1.0907211223775974
Expected Reward Thompson,3,1.3021940368697253,0.6594592612159644,1.2454853333333034
Expected Reward Thompson,4,1.3547559399980333,0.6051594841887096,1.5077215548990641
Expected Reward Thompson,5,1.3156590679379707,0.6413030776057503,1.4239876790408659
Expected Reward Thompson,6,1.3457242379968195,0.6112379075469011,1.4819207006464414
Expected Reward Thompson,7,1.3740502855773693,0.5829118599663514,1.404582658283177
Expected Reward Thompson,8,1.4748098267514103,0.47545455818950433,1.306413247294
Expected Reward Thompson,9,1.4165666462673678,0.5266647938413016,1.3056208560245441
Expected Reward Thompson,10,1.4988753657518548,0.4358548627164595,1.887784527758972
Expected Reward Thompson,11,1.3572300392857797,0.5732082852328075,1.133204438948709
Expected Reward Thompson,12,1.3998347605572088,0.5306035639613788,1.1855978906402198
Expected Reward Thompson,13,1.386888030707514,0.5415974419044015,1.172811454604755
Expected Reward Thompson,14,1.5120090786981366,0.41609251063787517,1.29847337304167
Expected Reward Thompson,15,1.5079666380176187,0.41786582876875994,1.4121951297058177
Expected Reward Thompson,16,1.4339774803198615,0.4727411619594123,1.5049272375342353
Expected Reward Thompson,17,1.3576523195450272,0.5445436620932171,1.384264189015402
Expected Reward Thompson,18,1.583159440651786,0.3190365409864583,1.4239973723693033
Expected Reward Thompson,19,1.4749232550481168,0.41938003510158517,1.4180108922650352
Expected Reward Thompson,20,1.4313970175970885,0.4536598979881044,1.3373431191688427
Expected Reward Thompson,21,1.4487359118816143,0.4340647072868107,1.6509122512547953
Expected Reward Thompson,22,1.4875351498634874,0.39485389095494006,1.3180874174807553
Expected Reward Thompson,23,1.4940517944328027,0.3883372463856246,1.1484469922504519
Expected Reward Thompson,24,1.4359085030343517,0.44311201066007555,1.7041210122962567
Expected Reward Thompson,25,1.4559979273055532,0.41580520891710065,1.4056791976733929
Expected Reward Thompson,26,1.5070724797413264,0.3584557510052857,1.5034373060902602
Expected Reward Thompson,27,1.5265722726380089,0.32924625030126836,1.4984896074518166
Expected Reward Thompson,28,1.5113730307408277,0.34057232997382925,1.7343525677172553
Expected Reward Thompson,29,1.4589774546384748,0.38813422314924717,1.515255924517465
Expected Reward Thompson,30,1.4664573700667731,0.3780982911233153,1.0614268840156407
Expected Reward Thompson,31,1.3729048448619332,0.4662401039490477,1.0320819477385417
Expected Reward Thompson,32,1.565528305012177,0.2719653533393744,1.6763408669952133
Expected Reward Thompson,33,1.537011754472941,0.29257501248466855,1.4866917978765695
Expected Reward Thompson,34,1.4582403713314172,0.36332177800562193,1.4284250058935986
Expected Reward Thompson,35,1.4678244361721164,0.3528410212063919,1.2089589951321191
Expected Reward Thompson,36,1.4525828346185177,0.36067090543623553,1.7232267609780993
Expected Reward Thompson,37,1.493068551337067,0.3123061506749494,1.3310146645254788
Expected Reward Thompson,38,1.46181106339349,0.3412183198416034,1.4126342949315605
Expected Reward Thompson,39,1.4638693035207926,0.3350710418862313,1.3813259449588868
Expected Reward Thompson,40,1.4192638864052496,0.37467888026033347,1.135175658639603
Expected Reward Thompson,41,1.4930346314842384,0.29465445107521315,1.6417682620525091
Expected Reward Thompson,42,1.4588536636547544,0.3255370874894721,1.5607972256785716
Expected Reward Thompson,43,1.445179950165177,0.3356435260813465,1.6885759524017543
Expected Reward Thompson,44,1.5268862720543401,0.2516765010513315,1.308258422950317
Expected Reward Thompson,45,1.468430671199043,0.2957503796838872,1.1803041825031557
Expected Reward Thompson,46,1.553980148351961,0.19578611945190366,1.258871618672545
Expected Reward Thompson,47,1.4212192101387489,0.3216728805658445,1.1961609564027804
Expected Reward Thompson,48,1.3634485506023541,0.3694595915828238,1.1799323920785043
Expected Reward Thompson,49,1.417251193938066,0.31511311853830487,1.7905275305073574
Expected Reward Thompson,50,1.3086801298696404,0.41864717153972497,1.0217895236303045
Expected Reward Thompson,51,1.434393611145277,0.2929336902640883,1.2855231147765758
Expected Reward Thompson,52,1.352666307703202,0.37094518385218456,1.456095604306562
Expected Reward Thompson,53,1.307841009718906,0.4114204211401111,1.07560659196117
Expected Reward Thompson,54,1.3925577779461848,0.32432414479989874,1.569214599935705
Expected Reward Thompson,55,1.2782701807561776,0.42839748436656794,1.277018109223839
Expected Reward Thompson,56,1.3555121230239977,0.3510346824313741,1.7511017888151739
Expected Reward Thompson,57,1.3156962891500832,0.39085051630528833,1.2123450333305341
Expected Reward Thompson,58,1.3537568695145685,0.352578694442846,1.8533338994149733
Expected Reward Thompson,59,1.384927115732652,0.31949797450136846,1.2823122426404696
Expected Reward Thompson,60,1.4107023975967616,0.29154507600994745,1.5963135489587252
Expected Reward Thompson,61,1.3700440865090129,0.3230846075813114,1.3380755099495223
Expected Reward Thompson,62,1.3166905893338312,0.3755381961297269,1.425095486152912
Expected Reward Thompson,63,1.3313650985433756,0.3566862301913758,1.3384512580175971
Expected Reward Thompson,64,1.442449534161093,0.2456017945736585,1.4296572940007588
Expected Reward Thompson,65,1.3705197676960945,0.3142152679725205,1.1518237872542785
Expected Reward Thompson,66,1.357579609375837,0.31878330456311443,1.7357710965878996
Expected Reward Thompson,67,1.416082281081327,0.256597219514809,1.5785554391767194
Expected Reward Thompson,68,1.279118070240297,0.3906287580917321,0.9412459337474418
Expected Reward Thompson,69,1.3160203337801404,0.34928830434593716,1.183041409540355
Expected Reward Thompson,70,1.2976246434853251,0.36768399464075135,1.1060831179414754
Expected Reward Thompson,71,1.2703712194224892,0.39140945876281513,1.5896868430391344
Expected Reward Thompson,72,1.3170948774607958,0.34078521253639515,1.6015340704126748
Expected Reward Thompson,73,1.3628463006328715,0.28015863363708815,1.5274861515969833
Expected Reward Thompson,74,1.2494918705491789,0.38997364860338407,0.9468699788888876
Expected Reward Thompson,75,1.2951904994841017,0.3421692681925899,0.923306083006429
Expected Reward Thompson,76,1.317672296901424,0.3152296039487727,1.247136107819157
Expected Reward Thompson,77,1.3006463002728945,0.3315755718576765,1.3597061785335733
Expected Reward Thompson,78,1.2868024941905116,0.336789054571127,1.487658874246508
Expected Reward Thompson,79,1.3025021405463184,0.32108940821532056,1.0809887525383135
Expected Reward Thompson,80,1.2860298579552327,0.3362874902822138,1.3431894642768505
Expected Reward Thompson,81,1.2047651659959786,0.4087979767412534,1.2808052960199912
Expected Reward Thompson,82,1.3544368978629011,0.2536437675899162,1.4287935284932654
Expected Reward Thompson,83,1.3020706275833227,0.2945197038315881,1.5977009596155207
Expected Reward Thompson,84,1.2969124071837814,0.2927349154432895,0.6708391500895609
Expected Reward Thompson,85,1.2990487696662443,0.28531225009494443,1.5954804531072133
Expected Reward Thompson,86,1.304092571655054,0.27489435870059803,1.1269739806315393
Expected Reward Thompson,87,1.296616834624985,0.2744833930106241,1.3512952896127404
Expected Reward Thompson,88,1.2896247444625473,0.27596353119573236,1.1061646017101008
Expected Reward Thompson,89,1.2762304061829823,0.2890759248953428,1.3374649030517474
Expected Reward Thompson,90,1.1393055516707813,0.4211273546406364,1.1274245006300894
Expected Reward Thompson,91,1.2372625956327912,0.3218947686727759,0.8164878438119978
Expected Reward Thompson,92,1.2778134429544177,0.2774682385087211,1.3821444181017433
Expected Reward Thompson,93,1.2793302334055,0.2667339949493257,1.3235923293557474
Expected Reward Thompson,94,1.2448964111014826,0.2993927731694176,1.5122400352607481
Expected Reward Thompson,95,1.304170805645026,0.23459705064755662,1.4290914104701027
Expected Reward Thompson,96,1.262750942730326,0.2649838916238446,1.4148354091570476
Expected Reward Thompson,97,1.1854374654704964,0.33624146972948127,1.2961977560078524
Expected Reward Thompson,98,1.195772595061462,0.3227754859227868,1.2833721444208557
Expected Reward Thompson,99,1.2308297685606284,0.28771831242362017,0.9750696094512599
expected Reward Proxi,0,0.7447889551690491,1.6655221717023325,0.9129616183826561
expected Reward Proxi,1,0.670683573413963,1.7396275534574186,0.33890730689435683
expected Reward Proxi,2,1.100361583697366,1.3099495431740162,1.4474725360607181
expected Reward Proxi,3,1.1171670044747826,1.2931441223965998,0.9318006058521677
expected Reward Proxi,4,1.0337653265184152,1.3765458003529665,1.2166356427480405
expected Reward Proxi,5,0.9602461040590502,1.4500650228123309,1.4927757646059994
expected Reward Proxi,6,1.0462422154073665,1.3640689114640152,1.3352026822133674
expected Reward Proxi,7,1.1209665190427456,1.2893446078286364,1.1420357024194423
expected Reward Proxi,8,1.2232769092010343,1.1870342176703472,1.5865966073409048
expected Reward Proxi,9,1.2401450117373962,1.1701661151339855,1.1275404964057552
expected Reward Proxi,10,1.148127193908859,1.2621839329625226,0.8259557847708808
expected Reward Proxi,11,1.277068205293814,1.1332429215775681,1.3611448097425922
expected Reward Proxi,12,1.3831079929555241,1.0256404067846425,1.2222539060439603
expected Reward Proxi,13,1.291502366893632,1.114414763370508,1.4734260470176452
expected Reward Proxi,14,1.3700279041347523,1.0316001730392903,1.222213366258709
expected Reward Proxi,15,1.3417487302869524,1.0598654311310636,1.5945718744654869
expected Reward Proxi,16,1.6174335843757477,0.7814413316544745,1.605069169775416
expected Reward Proxi,17,1.386646852212129,0.999466914795629,1.444054872822176
expected Reward Proxi,18,1.4511342035086672,0.9349795634990904,1.5456424288750115
expected Reward Proxi,19,1.4159487059449523,0.970165061062805,1.1091253409786153
expected Reward Proxi,20,1.4183563201153313,0.9639916090091262,1.1445906091043525
expected Reward Proxi,21,1.5964748803491444,0.7799648459177291,1.9922613933767457
expected Reward Proxi,22,1.5888193728862239,0.7779028680798238,1.8924401083394826
expected Reward Proxi,23,1.6716057389246297,0.6933856528072849,1.9037150935185645
expected Reward Proxi,24,1.5861762616863517,0.7786230158531598,1.2493053078235943
expected Reward Proxi,25,1.5430281039159839,0.8129886473821029,1.5733487306022165
expected Reward Proxi,26,1.5840700780064532,0.7665657691484693,1.2983688204769688
expected Reward Proxi,27,1.6677302200707507,0.6829056270841726,1.4657324097311248
expected Reward Proxi,28,1.5261860731331496,0.8224706341342942,1.665536862451103
expected Reward Proxi,29,1.5719992825319558,0.7613988723107973,1.3287070094330962
expected Reward Proxi,30,1.5860135248483096,0.7396695005432493,2.217597816593033
expected Reward Proxi,31,1.6008008314841278,0.7123737415423392,1.5557798817935173
expected Reward Proxi,32,1.556031200738967,0.753331922428679,1.2619125756083778
expected Reward Proxi,33,1.4935507962347563,0.8075781796188525,1.2629388569422497
expected Reward Proxi,34,1.5931129541909625,0.7014613892331599,2.3043628960542675
expected Reward Proxi,35,1.6435109222331217,0.6404840725418584,1.6580106145388886
expected Reward Proxi,36,1.471144316504693,0.8029100259608847,2.158197611589641
expected Reward Proxi,37,1.6334022805674056,0.6406520618981727,1.47329485272275
expected Reward Proxi,38,1.5182300783940372,0.7509034524232476,1.568331604049825
expected Reward Proxi,39,1.4623600772574832,0.8031560879890322,1.7904675830166534
expected Reward Proxi,40,1.4955343010556506,0.769981864190865,1.0385895630663329
expected Reward Proxi,41,1.809200719694926,0.4531313923828599,1.7768455277376694
expected Reward Proxi,42,1.4842272205008478,0.7615112212198912,1.413164106272544
expected Reward Proxi,43,1.5575201421822724,0.6868333843528786,1.4713826118992663
expected Reward Proxi,44,1.6117656694400924,0.6296600283717421,2.092292827262232
expected Reward Proxi,45,1.5315218083696753,0.7099038894421598,1.8578194919122963
expected Reward Proxi,46,1.5569724340573747,0.6834218167651348,1.5577149030509694
expected Reward Proxi,47,1.6007427028568635,0.6370189061682515,1.482075596918042
expected Reward Proxi,48,1.6041516755413123,0.6285903521770241,1.8035585828827683
expected Reward Proxi,49,1.6174426399652806,0.6052267849997386,1.655250798568125
expected Reward Proxi,50,1.6512048326470465,0.5714645923179729,1.438938649084516
expected Reward Proxi,51,1.4491890322340049,0.7682029320086993,1.5195553523299554
expected Reward Proxi,52,1.5236273190434413,0.6886470920638924,1.1191373675866088
expected Reward Proxi,53,1.68383730600051,0.5270071058394088,1.425180072314544
expected Reward Proxi,54,1.6514805679483884,0.5420650590114435,1.5447585400425932
expected Reward Proxi,55,1.7033117370836262,0.4897085607657354,1.618757569398409
expected Reward Proxi,56,1.5349045146210496,0.6550905280818555,1.294704208510716
expected Reward Proxi,57,1.635768834827515,0.550874921116468,1.9472111098866656
expected Reward Proxi,58,1.5256658928588613,0.6609778630851216,1.5778159485720247
expected Reward Proxi,59,1.5387666783369618,0.6444234314934126,1.4774284565895914
expected Reward Proxi,60,1.571973332195598,0.6098395713556137,1.7660222684039653
expected Reward Proxi,61,1.696285515043989,0.48053870307113195,1.390237770611167
expected Reward Proxi,62,1.7226363112080092,0.4439757721961757,1.3975600594818862
expected Reward Proxi,63,1.5853508206719118,0.5799389123963216,1.4274601230073907
expected Reward Proxi,64,1.679307470493284,0.47996632061599714,1.1892894546344701
expected Reward Proxi,65,1.7014985860926752,0.4538448492641393,1.4158075946025506
expected Reward Proxi,66,1.751280003718407,0.3931990611537573,1.558563886451897
expected Reward Proxi,67,1.5924698776569273,0.5410302290252285,1.5760161175640186
expected Reward Proxi,68,1.61171452220523,0.5167419450365303,1.7621061425848865
expected Reward Proxi,69,1.6099403566763673,0.5135940811958738,0.8537987596041005
expected Reward Proxi,70,1.5043280019589615,0.6185034529693404,1.5189663602805468
expected Reward Proxi,71,1.622159009212551,0.4997554494200951,1.4674848158602007
expected Reward Proxi,72,1.5533775665282952,0.5631797231356929,1.3193719898284053
expected Reward Proxi,73,1.5719057426889633,0.5414756049191778,1.5914185148142592
expected Reward Proxi,74,1.692999016614148,0.4192723515620109,1.6018906831759157
expected Reward Proxi,75,1.5927159940173157,0.5153627438543411,1.869949447656156
expected Reward Proxi,76,1.585994323513169,0.5220844143584882,1.112341209501571
expected Reward Proxi,77,1.7354353395223723,0.3672011479383995,1.790910524506632
expected Reward Proxi,78,1.5999542879493704,0.4961092965990026,1.3246676447530794
expected Reward Proxi,79,1.7345042571155804,0.35606259346678526,1.7387229374378563
expected Reward Proxi,80,1.598463896845466,0.48462366306516447,1.5254136476301443
expected Reward Proxi,81,1.6370462673160917,0.4398162115076046,2.134302685512568
expected Reward Proxi,82,1.659145338899685,0.3961307614729336,1.2636992897869528
expected Reward Proxi,83,1.5803207349221702,0.47061621854258767,1.7551281077175414
expected Reward Proxi,84,1.5033669184599392,0.5434765338079633,1.315463771251204
expected Reward Proxi,85,1.515057688881854,0.5314371226311043,1.6637825459792333
expected Reward Proxi,86,1.6345824859380411,0.40924532305636435,1.4288108606981686
expected Reward Proxi,87,1.6652260043111944,0.3774799723519573,2.124335612928172
expected Reward Proxi,88,1.5712793893128496,0.4526219398225589,1.4474443524452651
expected Reward Proxi,89,1.5645668510512105,0.4539988133131292,1.1620319434587836
expected Reward Proxi,90,1.6287508647218958,0.38484644241726035,1.6631099749267837
expected Reward Proxi,91,1.7000739011342731,0.30928254707997443,1.7177643205912727
expected Reward Proxi,92,1.651969533056959,0.35438630963407997,1.3798203113872838
expected Reward Proxi,93,1.5714206547743812,0.4177887664314029,1.4443115871210745
expected Reward Proxi,94,1.666102694833249,0.31371355706659754,1.5422408169397548
expected Reward Proxi,95,1.5779835915644687,0.4018326603353774,1.637581080100041
expected Reward Proxi,96,1.6535664046481424,0.32624984725170403,1.6064993392022713
expected Reward Proxi,97,1.5549702524090177,0.4181568764405278,1.455331190886814
expected Reward Proxi,98,1.5438373928926716,0.42523621045809656,1.5147262389391283
expected Reward Proxi,99,1.5912344493508048,0.3769227154412247,1.9331169105670019
expected Reward Ellipsoid,0,0.6179825633014108,1.522819392221991,0.2770491144330397
expected Reward Ellipsoid,1,1.0284037012482594,1.112398254275142,1.2562101677935222
expected Reward Ellipsoid,2,1.1207336333590405,1.020068322164361,0.5412558238408617
expected Reward Ellipsoid,3,1.227729947751316,0.9099762722456348,1.1314766449598779
expected Reward Ellipsoid,4,1.308718041117755,0.8234837964631254,1.312290964294362
expected Reward Ellipsoid,5,1.2887119501713364,0.8369972815014207,1.1363444808459142
expected Reward Ellipsoid,6,1.4544021281194615,0.6689558243237053,1.5034934133321896
expected Reward Ellipsoid,7,1.404016496669403,0.7179875838425019,1.479117772449403
expected Reward Ellipsoid,8,1.5481612630702566,0.5687864087418905,1.103682133370298
expected Reward Ellipsoid,9,1.5121093007388384,0.6006522488751843,1.4967012526267836
expected Reward Ellipsoid,10,1.4619045267825557,0.6486534640974415,1.658666967269231
expected Reward Ellipsoid,11,1.490053538284894,0.6123898999379283,1.6582386768014308
expected Reward Ellipsoid,12,1.4897428212586847,0.6099585247213936,1.8289221061933578
expected Reward Ellipsoid,13,1.4701811185707256,0.6285287402073358,1.1624069608516696
expected Reward Ellipsoid,14,1.5708571646855043,0.5233261599315179,1.5373303998749521
expected Reward Ellipsoid,15,1.4531105619479214,0.6371770962423707,1.7722351247198518
expected Reward Ellipsoid,16,1.441601328534538,0.6484999486602933,1.1670626973864182
expected Reward Ellipsoid,17,1.4670474316184994,0.6230538455763323,1.1304065927093676
expected Reward Ellipsoid,18,1.521138688725473,0.5668654607201395,1.5936833083531858
expected Reward Ellipsoid,19,1.5523282013092372,0.5310114428561226,1.5579046252872144
expected Reward Ellipsoid,20,1.6363350780033212,0.4438988332483438,1.7002945852177047
expected Reward Ellipsoid,21,1.5532537484242193,0.5139508700493204,2.0777079484455396
expected Reward Ellipsoid,22,1.5891680340742584,0.47803658439928154,1.540728562202628
expected Reward Ellipsoid,23,1.5593359285823765,0.5029047008648206,1.512623660421118
expected Reward Ellipsoid,24,1.5257420569131208,0.5356726025460302,1.9554628553115643
expected Reward Ellipsoid,25,1.6382383760171768,0.41765827989152043,1.3817774081193346
expected Reward Ellipsoid,26,1.5691581484189707,0.4859658552551385,1.4074310185638363
expected Reward Ellipsoid,27,1.480146534197489,0.5633546025898457,1.2999297744568736
expected Reward Ellipsoid,28,1.6009713614731547,0.4353336437000731,1.7848288634992016
expected Reward Ellipsoid,29,1.5687021406729886,0.4626846563765454,1.6719153536853821
expected Reward Ellipsoid,30,1.6383405227144174,0.38823785857373855,1.8527633411200104
expected Reward Ellipsoid,31,1.6047955294075442,0.41976951006832447,1.3949711665686115
expected Reward Ellipsoid,32,1.4625587647949259,0.5560664881226126,1.5394989775902042
expected Reward Ellipsoid,33,1.5741131266330501,0.44233885251392535,1.331167163509891
expected Reward Ellipsoid,34,1.6032881911813541,0.41316378796562153,1.4969491832750028
expected Reward Ellipsoid,35,1.520039369449287,0.4907624182098797,1.083639699881786
expected Reward Ellipsoid,36,1.5087726950852682,0.49480536478082393,1.7095099708962482
